Date,Open,High,Low,Close,Volume,MA_10,RSI,Target_Close
2010-01-20,3.4116010665893555,3.4420621135724425,3.3811400196062684,3.4420621135724425,12009697,3.402462815779116,51.720830088027576,3.381140254932678
2010-01-21,3.350680351257324,3.411601304035845,3.3202193021541566,3.381140254932678,9529445,3.3994167346134483,44.76686998839748,3.350680059904189
2010-01-22,3.2897579669952397,3.38113996093095,3.2897579669952397,3.350680059904189,6787340,3.3933246102002825,41.744742941937865,3.320219013449714
2010-01-25,3.2897579669952397,3.350680059904189,3.2897579669952397,3.320219013449714,4721351,3.3872324860519862,38.915468520488226,3.289757998847119
2010-01-26,3.3811399936676025,3.3811399936676025,3.259296952097716,3.289757998847119,4501261,3.3841863845917275,36.26828226924988,3.350680351257324
2010-01-27,3.350680351257324,3.4420623531390127,3.350680351257324,3.350680351257324,10505291,3.390278617308985,44.41261424719805,3.381140254932678
2010-01-28,3.350680351257324,3.411601304035845,3.3202193021541566,3.381140254932678,5924428,3.3811404169263986,47.99121382579016,3.350680327220217
2010-01-29,3.3202192783355717,3.3811402306770577,3.2897582294509253,3.350680327220217,5442121,3.3689562481356403,44.87969937824433,3.350680118050916
2010-02-01,3.4116010665893555,3.4116010665893555,3.3202190710678283,3.350680118050916,5276311,3.3659102605739717,44.87967785966585,3.411601304035845
2010-02-02,3.350680351257324,3.411601304035845,3.3202193021541566,3.411601304035845,5982432,3.362864179620312,52.0855309964179,3.3811399936676025
2010-02-03,3.3811399936676025,3.4420620871664083,3.350680092345925,3.3811399936676025,12328841,3.356771967629828,48.66012690387073,3.3811399936676025
2010-02-04,3.3811399936676025,3.4116010404170054,3.350680092345925,3.3811399936676025,3440880,3.356771941503321,48.66012690387073,3.289758178553781
2010-02-05,3.198376178741455,3.289758178553781,3.076533130515758,3.289758178553781,16977716,3.35067975336828,39.599385627991865,3.137454920103819
2010-02-08,3.046072006225586,3.1679150514162067,2.954689779604008,3.137454920103819,14225686,3.3324033440336907,29.67993644131495,3.0460720466190008
2010-02-09,3.1069939136505127,3.16791509342536,3.0460720466190008,3.0460720466190008,10700049,3.3080347488108783,25.545192764140808,3.16791509342536
2010-02-10,3.1069939136505127,3.16791509342536,3.076533094677534,3.16791509342536,7424310,3.2897582230276825,37.95614306800597,3.137454973984214
2010-02-11,3.167915105819702,3.198376153997413,3.1069939258065027,3.137454973984214,4770625,3.2653896949328356,36.32592928331611,3.16791509342536
2010-02-12,3.1069939136505127,3.228836960456872,3.076533094677534,3.16791509342536,9456291,3.2471131715533503,39.140892651086325,3.1374550005206867
2010-02-15,3.259297132492065,3.289758180927415,3.1374550005206867,3.1374550005206867,10282648,3.225790659800327,37.36209847859074,3.320219013449714
2010-02-16,3.2897579669952397,3.350680059904189,3.2288367904284607,3.320219013449714,6854578,3.216652430741714,51.58071873550917,3.350680059904189
2010-02-17,3.2897579669952397,3.350680059904189,3.2897579669952397,3.350680059904189,3937033,3.2136064373653723,53.4762618860982,3.2897579510984443
2010-02-18,3.22883677482605,3.320218997405725,3.22883677482605,3.2897579510984443,13336791,3.2044682331084564,49.31779029660863,3.259297203947822
2010-02-19,3.350680351257324,3.350680351257324,3.228837071186905,3.259297203947822,10584861,3.201422135647861,47.33575093251621,3.2897579669952397
2010-02-22,3.2897579669952397,3.411601007385425,3.2592969205407645,3.2897579669952397,17514553,3.2166524403370027,49.52053403217576,3.22883677482605
2010-02-23,3.22883677482605,3.3506800437130058,3.1983759576043105,3.22883677482605,10499165,3.234928913157708,45.45870370840794,3.046072006225586
2010-02-24,3.046072006225586,3.198376099070801,2.954689779604008,3.046072006225586,18637073,3.22274460443773,35.935745339065946,2.924229860305786
2010-02-25,2.924229860305786,3.106993854310878,2.863307765352254,2.924229860305786,34783114,3.201422093069888,31.237639570670225,2.948598146438598
2010-02-26,2.948598146438598,3.046071986332071,2.8998606537779867,2.948598146438598,21456397,3.179490398371212,33.120850660454934,3.0826256275177
2010-03-01,3.0826256275177,3.0826256275177,2.9973352490280885,3.0826256275177,16295501,3.174007461070913,42.45564041763212,3.1374547481536865
2010-03-02,3.1374547481536865,3.198375923781847,3.021703552300917,3.1374547481536865,25787894,3.1557310345413105,45.78915302219132,3.167915105819702
2010-03-03,3.167915105819702,3.2592971049250568,3.1069939258065027,3.167915105819702,20337773,3.137454539132862,47.605074110697494,3.198376178741455
2010-03-04,3.198376178741455,3.198376178741455,3.1374549982569437,3.198376178741455,5921078,3.128316361897163,49.42940545621545,3.259297132492065
2010-03-05,3.259297132492065,3.289758180927415,3.167915132613805,3.259297132492065,9340895,3.128316354751587,52.957279718246454,3.2897579669952397
2010-03-08,3.2897579669952397,3.350680059904189,3.2288367904284607,3.2897579669952397,12577998,3.128316354751587,54.660427169929925,3.259297132492065
2010-03-09,3.259297132492065,3.289758180927415,3.167915132613805,3.259297132492065,13794005,3.1313623905181887,52.609234354846826,3.22883677482605
2010-03-10,3.22883677482605,3.2897579510984443,3.1983759576043105,3.22883677482605,9827646,3.149638867378235,50.56576589141403,3.22883677482605
2010-03-11,3.22883677482605,3.259296904791164,3.1983759576043105,3.22883677482605,2851270,3.1800995588302614,50.56576589141403,3.259297132492065
2010-03-12,3.259297132492065,3.320219229362764,3.2288370003989466,3.259297132492065,8825465,3.211169457435608,52.696684709954454,3.198376178741455
2010-03-15,3.198376178741455,3.289758178553781,3.198376178741455,3.198376178741455,4446895,3.222744512557983,48.21975314072855,3.22883677482605
2010-03-16,3.22883677482605,3.22883677482605,3.106993735024635,3.22883677482605,28908358,3.2318827152252196,50.484874294884435,3.259297132492065
2010-03-17,3.259297132492065,3.289758180927415,3.167915132613805,3.259297132492065,14913367,3.241020917892456,52.71256239417696,3.198376178741455
2010-03-18,3.198376178741455,3.289758178553781,3.167915130328084,3.198376178741455,15949068,3.241020917892456,48.05585269001999,3.198376178741455
2010-03-19,3.198376178741455,3.2592971301404097,3.167915130328084,3.198376178741455,7869779,3.234928822517395,48.05585269001999,3.167915105819702
2010-03-22,3.167915105819702,3.198376153997413,3.137454973984214,3.167915105819702,6982711,3.2227445363998415,45.71398688285966,3.1374547481536865
2010-03-23,3.1374547481536865,3.198375923781847,3.1374547481536865,3.1374547481536865,8923222,3.2105602979660035,43.434560179197454,3.1374547481536865
2010-03-24,3.1374547481536865,3.198375923781847,3.106993702168528,3.1374547481536865,13088585,3.201422095298767,43.43456017919746,3.22883677482605
2010-03-25,3.22883677482605,3.259296904791164,3.137454781331916,3.22883677482605,16734152,3.201422095298767,51.797209195270405,3.1374547481536865
2010-03-26,3.1374547481536865,3.259296870324468,3.1374547481536865,3.1374547481536865,10610713,3.1892378568649287,44.68309783069802,3.167915105819702
2010-03-29,3.167915105819702,3.198376153997413,3.1069939258065027,3.167915105819702,10400631,3.186191749572754,47.28224061600256,3.167915105819702
2010-03-30,3.167915105819702,3.198376153997413,3.137454973984214,3.167915105819702,4449297,3.1800995826721192,47.28224061600256,3.167915105819702
2010-03-31,3.167915105819702,3.2288369730895683,3.1069939258065027,3.167915105819702,24069301,3.170961380004883,47.28224061600256,3.167915105819702
2010-04-01,3.167915105819702,3.2288369730895683,3.137454973984214,3.167915105819702,12230091,3.1679152727127073,47.28224061600256,3.22883677482605
2010-04-02,3.22883677482605,3.22883677482605,3.16791491129703,3.22883677482605,7556308,3.170961332321167,53.19802087312343,3.259297132492065
2010-04-05,3.259297132492065,3.259297132492065,3.198376181049155,3.259297132492065,9149629,3.180099534988403,55.86480597025437,3.198376178741455
2010-04-06,3.198376178741455,3.228836998069269,3.1374549982569437,3.198376178741455,12290338,3.18619167804718,49.758138093838284,3.1374547481536865
2010-04-07,3.1374547481536865,3.198375923781847,3.1374547481536865,3.1374547481536865,11585174,3.18619167804718,44.51749258771945,3.076533079147339
2010-04-08,3.076533079147339,3.167915077433873,3.0460720312425718,3.076533079147339,27405353,3.170961308479309,39.98249615548048,3.076533079147339
2010-04-09,3.076533079147339,3.13745494587132,3.0460720312425718,3.076533079147339,12756130,3.1648691415786745,39.98249615548048,3.0156118869781494
2010-04-12,3.0156118869781494,3.0765330661888672,2.985150839201685,3.0156118869781494,15689803,3.149638819694519,35.757908454545486,3.021703720092773
2010-04-13,3.021703720092773,3.033888322431866,2.936413565489095,3.021703720092773,21724028,3.135017681121826,36.480652860876724,3.021703720092773
2010-04-14,3.021703720092773,3.058256610767842,3.009519117753681,3.021703720092773,9704973,3.120396542549133,36.480652860876724,3.076533079147339
2010-04-15,3.076533079147339,3.1069938979665523,3.033888345154436,3.076533079147339,19279974,3.111258339881897,43.15614279654028,3.1069939136505127
2010-04-16,3.1069939136505127,3.16791509342536,3.076533094677534,3.1069939136505127,17735690,3.099074053764343,46.51886540165931,3.0582566261291504
2010-04-19,3.0582566261291504,3.070441228529445,2.8937688463506865,3.0582566261291504,22033871,3.0789700031280516,42.21572068008696,3.0156118869781494
2010-04-20,3.0156118869781494,3.094809282500751,3.0156118869781494,3.0156118869781494,15831169,3.0606935739517214,38.83099018258285,3.009519338607788
2010-04-21,3.009519338607788,3.070441438431821,3.009519338607788,3.009519338607788,11710614,3.0479000329971315,38.35781500465185,3.009519338607788
2010-04-22,3.009519338607788,3.033888545074311,2.98515104848354,3.009519338607788,8748953,3.041198658943176,38.35781500465185,2.997335433959961
2010-04-23,2.997335433959961,2.997335433959961,2.997335433959961,2.997335433959961,0,3.0332788944244387,37.3035482667984,3.021703720092773
2010-04-26,3.021703720092773,3.058256610767842,3.021703720092773,3.021703720092773,10754205,3.033888077735901,40.807716255864584,2.997335433959961
2010-04-27,2.997335433959961,3.033888324661898,2.9851508316119126,2.997335433959961,5861354,3.0314512491226195,38.49093465543124,3.009519338607788
2010-04-28,3.009519338607788,3.009519338607788,2.9485983842115995,3.009519338607788,12832363,3.030232810974121,40.3154638501765,2.997335433959961
2010-04-29,2.997335433959961,3.021703722313849,2.9851508316119126,2.997335433959961,5769412,3.022313046455383,39.067472186874305,2.997335433959961
2010-04-30,2.997335433959961,3.021703722313849,2.972966229263864,2.997335433959961,7402534,3.011347198486328,39.067472186874305,2.972966194152832
2010-05-03,2.972966194152832,2.997335398561126,2.972966194152832,2.972966194152832,4611230,3.002818155288696,36.45011056447478,2.948598146438598
2010-05-04,2.948598146438598,2.9973354100136604,2.936413544187896,2.948598146438598,7678727,2.996116781234741,33.99734068707828,2.887676954269409
2010-05-05,2.887676954269409,2.9607827347449205,2.8754923520760918,2.887676954269409,9701391,2.983932542800903,28.78272605787859,2.814570426940918
2010-05-06,2.814570426940918,2.8998608147458067,2.802386969441677,2.814570426940918,11656442,2.964437651634216,24.021216014638625,2.6439907550811768
2010-05-07,2.6439907550811768,2.7780174790989385,2.6439907550811768,2.6439907550811768,22041732,2.9291031837463377,16.967861712751798,2.8267548084259038
2010-05-10,2.8267548084259038,2.8633076980013423,2.704911766812591,2.8267548084259038,15028817,2.9096082925796507,37.98037629871767,2.86330795288086
2010-05-11,2.86330795288086,2.912045448767244,2.8389396631087984,2.86330795288086,12950484,2.8962055444717407,41.18613038778143,2.960783004760742
2010-05-12,2.960783004760742,2.9729664626374137,2.838939720742362,2.960783004760742,13197068,2.891331911087036,48.788088617860055,2.912045478820801
2010-05-13,2.912045478820801,2.985151036148161,2.899860875637889,2.912045478820801,7733363,2.8828029155731203,45.613456567875296,2.8267548084259038
2010-05-14,2.8267548084259038,2.9242297915218614,2.802386749908549,2.8267548084259038,8951583,2.8657448530197143,40.630833278321425,2.729281187057495
2010-05-17,2.729281187057495,2.8267550324506834,2.692728523670745,2.729281187057495,11062986,2.8413763523101805,35.815695529556734,2.6683592796325684
2010-05-18,2.6683592796325684,2.7414648344461057,2.6439909904469494,2.6683592796325684,13188705,2.8133524656295776,33.16983260537572,2.680543899536133
2010-05-19,2.680543899536133,2.680543899536133,2.680543899536133,2.680543899536133,0,2.79263916015625,34.21656027982654,2.534332513809204
2010-05-20,2.534332513809204,2.6439909592796385,2.5221479111889065,2.534332513809204,19194116,2.764615368843079,28.456836384339923,2.4734103679656982
2010-05-21,2.4734103679656982,2.558700522845204,2.436857477172418,2.4734103679656982,19392536,2.7475573301315306,26.45832620289427,2.534332513809204
2010-05-24,2.534332513809204,2.5465162000872725,2.3759365741998084,2.534332513809204,56554678,2.718315100669861,31.62932347740049,2.461226463317871
2010-05-25,2.461226463317871,2.509963035818548,2.4124892035605967,2.461226463317871,28376622,2.678106951713562,28.994679567005548,2.5587003231048584
2010-05-26,2.5587003231048584,2.5708849245321863,2.473410174883376,2.5587003231048584,26033316,2.6378986835479736,36.58006011951503,2.619622707366944
2010-05-27,2.619622707366944,2.643990996609358,2.570885212539872,2.619622707366944,23551174,2.608656406402588,40.834372434532,2.680543899536133
2010-05-28,2.680543899536133,2.7170965626338424,2.607438115169591,2.680543899536133,30285894,2.5940353155136107,44.820553894418005,2.656175374984741
2010-05-31,2.656175374984741,2.6927282639311767,2.6439907732218746,2.656175374984741,10930553,2.5867247343063355,43.556442021234666,2.656175374984741
2010-06-01,2.656175374984741,2.68054366216831,2.595253282512573,2.656175374984741,15193155,2.5855063438415526,43.556442021234666,2.680543899536133
2010-06-02,2.680543899536133,2.692728502377972,2.61962271801143,2.680543899536133,23796555,2.5855063438415526,45.34422068168983,2.729280947377577
2010-06-03,2.7536492347717285,2.77801752216588,2.704911743641254,2.729280947377577,17289889,2.6050011871983902,48.834733786279934,2.6179795265197754
2010-06-04,2.6179795265197754,2.7711589505816643,2.590129138664059,2.6179795265197754,21096134,2.619458103053798,42.20569697024594,2.6179795265197754
2010-06-07,2.6179795265197754,2.631905178618723,2.4648001024578865,2.6179795265197754,20940264,2.627822804324855,42.20569697024594,2.673681259155273
2010-06-08,2.673681259155273,2.7154572997440263,2.645830870876836,2.673681259155273,26863104,2.649068283908595,46.426625258184934,2.7154574394226074
2010-06-09,2.7154574394226074,2.75723439850249,2.70153270273822,2.7154574394226074,19510920,2.6647439955403702,49.41080786412794,2.7154574394226074
2010-06-10,2.7154574394226074,2.7433087454758627,2.6736813966849646,2.7154574394226074,11277590,2.6743274687459366,49.41080786412794,2.7154574394226074
2010-06-11,2.7154574394226074,2.7433087454758627,2.659755743658337,2.7154574394226074,11989800,2.677818822734584,49.41080786412794,2.8268606662750244
2010-06-14,2.8268606662750244,2.840786318490426,2.743308585666988,2.8268606662750244,21849164,2.6948873518636125,57.32755862641753,2.938265323638916
2010-06-15,2.938265323638916,2.9521900611991696,2.8268610087608,2.938265323638916,24047782,2.72309634672903,63.4819737287625,2.9104137420654297
2010-06-16,2.9104137420654297,2.9800410886863866,2.8825633532223742,2.9104137420654297,12742326,2.7460833309819597,61.109090783632034,2.938265323638916
2010-06-17,2.938265323638916,2.980041369004273,2.8964883619312607,2.938265323638916,23462323,2.766981768608093,62.614030902802234,2.9243392944335938
2010-06-18,2.9243392944335938,2.966115334437513,2.910413642318227,2.9243392944335938,12067686,2.7976177453994753,61.33597883632911,2.9104137420654297
2010-06-21,2.9104137420654297,2.9800410886863866,2.896488089472796,2.9104137420654297,16815018,2.8268611669540404,60.016752869948554,2.840786457061768
2010-06-22,2.840786457061768,2.896488152298273,2.826860804167083,2.840786457061768,20577304,2.84357168674469,53.787487117340646,2.7711589336395264
2010-06-23,2.7711589336395264,2.840786277366403,2.74330854595408,2.7711589336395264,18600004,2.849141836166382,48.37976586706569,2.7711589336395264
2010-06-24,2.7711589336395264,2.7850845856533364,2.701532506254823,2.7711589336395264,23683379,2.854711985588074,48.379765867065686,2.7433085441589355
2010-06-25,2.7433085441589355,2.771158931826158,2.7293828921542382,2.7433085441589355,11442097,2.8574970960617065,46.22391146746724,2.757234573364258
2010-06-28,2.757234573364258,2.8129362726610885,2.7433089194544755,2.757234573364258,18834710,2.8505344867706297,47.48407638286787,2.7293829917907715
2010-06-29,2.7293829917907715,2.771159032987732,2.715457339277716,2.7293829917907715,16022142,2.8296462535858153,45.2026357265716,2.7293829917907715
2010-06-30,2.7293829917907715,2.7572342968168826,2.715457339277716,2.7293829917907715,13837167,2.81154317855835,45.2026357265716,2.7015326023101807
2010-07-01,2.7015326023101807,2.75723429600377,2.7015326023101807,2.7015326023101807,12171939,2.787869906425476,42.81687478447375,2.840786457061768
2010-07-02,2.840786457061768,2.854712109956452,2.7572343723781256,2.840786457061768,27454082,2.7795146226882936,55.47178544025196,2.840786457061768
2010-07-05,2.840786457061768,2.88256341574582,2.826860804167083,2.840786457061768,12098119,2.7725518941879272,55.47178544025196,2.8964881896972656
2010-07-06,2.8964881896972656,2.8964881896972656,2.854712146816039,2.8964881896972656,11093044,2.778122067451477,59.617637186497795,2.868637800216675
