Price,Close,High,Low,Open,Volume
Ticker,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS
Date,,,,,
2010-01-01,2.8025784492492676,2.8025784492492676,2.8025784492492676,2.8025784492492676,0
2010-01-04,2.815260171890259,2.827941921561378,2.76453444306331,2.7898976249411667,5594718
2010-01-05,3.0054798126220703,3.0435237845309304,2.8659847198490467,2.878666467104429,11165434
2010-01-06,3.0181617736816406,3.0308428882405587,2.9927992270994275,3.0054803416583455,3897700
2010-01-07,3.0054798126220703,3.018161242413131,2.980117270504271,3.0054798126220703,3662297
2010-01-08,3.0054798126220703,3.03084235473987,2.9927987002953316,3.0054798126220703,5993209
2010-01-11,2.916710376739502,2.967435459892086,2.904028947219199,2.967435459892086,3878719
2010-01-12,2.827941417694092,2.8659847551428013,2.8025782403353086,2.8659847551428013,5980808
2010-01-13,2.865985155105591,2.8913483360039343,2.8152600631663827,2.8152600631663827,10826408
2010-01-14,3.0181617736816406,3.043524320263854,2.916710952424033,2.9420734990062463,12937972
2010-01-15,3.0054798126220703,3.03084235473987,2.9927987002953316,3.018161242413131,2094549
2010-01-18,2.9927992820739746,3.005480396865831,2.9674361000971117,2.9927992820739746,2646076
2010-01-19,2.95475435256958,3.0181608585315307,2.9420726069271965,3.0181608585315307,4014481
2010-01-20,3.0435237884521484,3.0562055357238695,2.9547547321933205,2.967435527072076,6841730
2010-01-21,3.106930732727051,3.1196121629944615,3.0435238988543283,3.0435238988543283,4993023
2010-01-22,2.9927992820739746,3.0308429439139273,2.9927992820739746,2.9927992820739746,4214163
2010-01-25,3.0054798126220703,3.03084235473987,2.9927987002953316,3.0054798126220703,2031291
2010-01-26,3.106930732727051,3.1196121629944615,3.0054799255164286,3.01816135578384,8755441
2010-01-27,3.208381414413452,3.2464257037272466,3.106930611171976,3.106930611171976,9915475
2010-01-28,3.2971508502960205,3.328854742788632,3.2020407601398206,3.233744017703778,6005525
2010-01-29,3.2971508502960205,3.3922615753808745,3.2020407601398206,3.2971508502960205,7509846
2010-02-01,3.202040672302246,3.26544718569081,3.1386338414493644,3.233743928996528,4310588
2010-02-02,3.2337446212768555,3.328855364113972,3.2020413577955362,3.2971514657038803,2441677
2010-02-03,3.202040672302246,3.26544718569081,3.170337098143646,3.26544718569081,2932571
2010-02-04,3.106930732727051,3.1703372491354394,3.106930732727051,3.1703372491354394,7908057
2010-02-05,2.9927992820739746,3.0181618291220706,2.9040295737446793,3.0181618291220706,11998329
2010-02-08,2.878666639328003,2.9801174487973983,2.8659848913139028,2.967435700783298,5476228
2010-02-09,2.942073106765747,2.954754854562675,2.8786665900314534,2.9293923113618248,4490260
2010-02-10,2.95475435256958,3.0181608585315307,2.9420726069271965,2.9674351458191204,4868752
2010-02-11,2.916710376739502,2.967435459892086,2.904028947219199,2.9293921237241203,3646580
2010-02-12,2.942073106765747,2.9801173977635256,2.9167105635648967,2.954754854562675,2980198
2010-02-15,2.916710376739502,2.916710376739502,2.8913478351632103,2.916710376739502,2219054
2010-02-16,2.916710376739502,2.954754665300412,2.904028947219199,2.9420729183157937,2399254
2010-02-17,3.0054798126220703,3.03084235473987,2.942072981131089,2.954754728386471,11718466
2010-02-18,3.0054798126220703,3.0688863266487303,2.980117270504271,3.0054798126220703,6694593
2010-02-19,3.081568956375122,3.081568956375122,2.9927995573453874,2.9927995573453874,7527699
2010-02-22,3.106930732727051,3.183018996867184,3.081568189656562,3.1449747060649504,6753070
2010-02-23,3.0054798126220703,3.0688863266487303,2.980117270504271,3.056205531786313,5772047
2010-02-24,2.942073106765747,2.9927988280961184,2.8913480203640463,2.942073106765747,5349798
2010-02-25,2.7772152423858643,2.9547542801341065,2.764533497054372,2.9167099965324503,9754277
2010-02-26,2.8025784492492676,2.8786667171401987,2.7645341565716275,2.8659849687833026,13618700
2010-03-01,3.0054798126220703,3.03084235473987,2.9293921862686716,2.954754728386471,10316037
2010-03-02,3.0054798126220703,3.03084235473987,2.980117270504271,3.018161242413131,4008800
2010-03-03,2.9674360752105713,3.0054803716602305,2.9167109815397874,2.9801178248248386,5323419
2010-03-04,2.942073106765747,2.9674356499665975,2.9293923113618248,2.942073106765747,3179011
2010-03-05,3.0308425426483154,3.0308425426483154,2.9420731635359436,2.9420731635359436,4487433
2010-03-08,3.081568956375122,3.119612939178664,3.0562064069942316,3.081568956375122,7449821
2010-03-09,3.0942492485046387,3.144974328556813,3.0815678197594476,3.1322928998116217,4190904
2010-03-10,3.0688867568969727,3.106931051603845,3.043524211223424,3.106931051603845,4012312
2010-03-11,3.0308425426483154,3.0688865169158546,3.0181614295353634,3.0562057212672435,2868688
2010-03-12,2.9801180362701416,3.0435245665896318,2.967436285756079,3.0308431335399724,3594399
2010-03-15,2.95475435256958,2.9674351458191204,2.9420726069271965,2.9674351458191204,2041461
2010-03-16,3.0181617736816406,3.0308428882405587,2.9547552484939192,2.9674360455884594,3112281
2010-03-17,3.0942492485046387,3.106930359785535,3.0562052797333608,3.0688860735499612,3207932
2010-03-18,3.081568956375122,3.106931505756012,3.0562064069942316,3.106931505756012,4182050
2010-03-19,3.081568956375122,3.081568956375122,3.043524656107168,3.0688872054880583,3343150
2010-03-22,3.081568956375122,3.1322940551369025,3.043524656107168,3.043524656107168,4942728
2010-03-23,3.0942492485046387,3.144974328556813,3.094249248504639,3.119611788530726,2191324
2010-03-24,3.144974708557129,3.144974708557129,3.0942496223759552,3.106930735189082,4698538
2010-03-25,3.144974708557129,3.170337251647716,3.106930735189082,3.132293278279669,6096051
2010-03-26,3.2971508502960205,3.328854742788632,3.170337185111536,3.170337185111536,12751202
2010-03-29,3.328855276107788,3.328855276107788,3.2337445357851493,3.328855276107788,5258490
2010-03-30,3.2971508502960205,3.328854742788632,3.233744017703778,3.2971508502960205,2826223
2010-03-31,3.360558271408081,3.360558271408081,3.2337442785307218,3.360558271408081,11389929
2010-04-01,3.360558271408081,3.360558271408081,3.297151116237225,3.360558271408081,4023795
2010-04-02,3.360558271408081,3.392261848993509,3.328855011287006,3.360558271408081,1481200
2010-04-05,3.4556684494018555,3.4873717102583974,3.3605583493678686,3.455668449401855,3867311
2010-04-06,3.4556684494018555,3.4873717102583974,3.392261927688771,3.455668449401855,3938259
2010-04-07,3.2971508502960205,3.4556680905087895,3.2654472752677357,3.2971508502960205,7994035
2010-04-08,3.2971508502960205,3.328854742788632,3.2654472752677357,3.2971508502960205,2348542
2010-04-09,3.360558271408081,3.392261848993509,3.297151116237225,3.360558271408081,3607943
2010-04-12,3.328855276107788,3.423965381501671,3.328855276107788,3.328855276107788,1525606
